datetime,generator_1_t+15_pred,generator_1_t+30_pred,generator_1_t+45_pred,generator_1_t+60_pred,generator_1_t+75_pred,generator_1_t+90_pred,generator_1_t+105_pred,generator_1_t+120_pred,generator_all_t+15_pred,generator_all_t+30_pred,generator_all_t+45_pred,generator_all_t+60_pred,generator_all_t+75_pred,generator_all_t+90_pred,generator_all_t+105_pred,generator_all_t+120_pred
2025-05-01 02:30:00,114.68253355991749,113.76026160116092,111.71555506677518,110.31712370865833,110.00864488384242,109.30533768129837,109.03112384764349,109.52073701991159,341.25072978344218,338.33557614556236,336.83935837086989,333.65885153139573,331.92934387202297,329.79200680650246,327.67040830092219,326.78655096533379
2025-05-01 02:45:00,116.58715375076585,115.24245261257647,112.45773734041194,111.51471899718368,110.68634448672839,110.04973561463392,109.99620741120266,110.0808977873445,345.07153818084504,341.25323022455558,338.36820948024695,335.53561482973157,332.57817340993427,329.76706410662729,327.85981378007671,326.51011053610517
2025-05-01 03:00:00,116.91994353803011,115.81675798179356,112.70401107206375,111.65517531293173,110.89132716878451,110.47677617602315,110.65747168720472,110.2888742036873,330.93396397121222,327.40834658317743,326.34689477699425,324.92926113100134,323.80857471812209,322.91042372014738,322.38037000000003,320.63209272402111
2025-05-01 03:15:00,114.27108744793186,113.52950626752013,110.20779904957229,109.77912138219889,109.43561447961122,109.12372087490516,108.9798989252418,108.94514501766747,328.2440413885617,325.78547263531368,323.55041454608119,321.62185581949893,320.62038382381411,319.56752759142472,318.36292998528967,316.08124738335874
2025-05-01 03:30:00,115.19668225548614,114.03601736562983,111.74804577194128,110.8509059227946,110.83609099676038,110.28178930782798,110.09876506389544,110.62080416356471,328.69497647692526,326.00216176986788,325.55535318184735,323.75354366878571,323.07943480938161,322.03641545777185,320.90394786752489,321.13399053322979
2025-05-01 03:45:00,115.85673257522248,115.19080808820664,112.99611512864652,112.09300121075982,111.79594019024935,111.26418080257625,111.52700948590069,111.80351136989107,329.93431302708092,328.06567848950897,327.11828118871802,325.82626780402853,325.11462884959752,323.41633153550498,323.165891149966,323.1706067105352
2025-05-01 04:00:00,117.22087162631293,116.75790625984058,114.10468523979172,113.07919634824756,112.67897594833426,112.33584138195803,112.33136294118732,112.51788831969928,328.4141114304029,326.89455800050888,325.35264795949001,323.8595142524569,322.6596163016755,321.97536309921526,321.82628511812612,322.007817073377
2025-05-01 04:15:00,114.19993162379379,113.79879484102121,111.1634956473215,110.65739638430225,110.60296428837023,110.5580151435305,110.7499833391188,110.91264294337105,323.56592141590698,322.10772841182899,321.51304318823696,320.27661048426648,320.26242452132379,320.50021163726052,320.89353890149033,321.24689339015862
2025-05-01 04:30:00,110.72502994550305,110.54614672452179,108.87279355415339,108.79838131145212,108.88888998773132,109.2114803946686,109.57669047858961,109.89494196129331,320.55005628714883,319.83731293704835,319.33588203084531,319.13985995458586,319.42637425324773,320.18505961517565,321.05800698477543,321.89977161025655
2025-05-01 04:45:00,110.62424665550773,110.41738873926126,109.73677960581269,109.70174419266071,109.83875064175486,109.93926362479867,110.30349256382917,110.68723119475759,322.11717950666065,321.73055589920097,322.40370794428117,322.62742695468347,323.09083205077201,323.3674375070745,324.20183873271895,325.05928255077669
2025-05-01 05:00:00,107.02385398642775,107.28626700383066,106.88574328301567,107.666549222466,107.60806928308578,107.91658871833124,108.68028720008944,108.46463485315141,318.60360597526915,318.33979271250536,320.20275262283752,321.24359334785902,321.48377823288394,322.23123088933272,323.71386830274236,324.20083781637692
2025-05-01 05:15:00,120.19033349479304,119.82946072429547,117.88842318026768,117.09417691791776,117.42945724149776,117.18839806974182,116.21723982940006,116.65339600557947,333.45493087018326,333.74531396802416,334.15326929418188,333.50913910489862,333.517836282014,333.61006372491767,332.38747917152284,332.53414407029317
2025-05-01 05:30:00,121.89675893163643,122.54815558610531,119.32145402630417,119.26096016795856,118.95259603472762,117.89555617087666,118.14625354591092,117.39653642190336,334.96685625652793,336.17501491815068,335.62352109242948,335.67842408432517,335.85442854445989,334.83190182806726,334.78729840896273,334.29549903851751
2025-05-01 05:45:00,121.93100583901501,121.8226607501837,119.30564623455348,118.69262434717454,117.89100633789556,118.21950692848436,117.90125831550465,117.82306631948599,333.95382928604823,334.85507796932404,334.70241782067075,335.67698980073601,336.87669873496765,338.10972949144076,338.52473995185653,337.77755533662196
2025-05-01 06:00:00,125.26558269602003,125.96657466007707,123.25486532116219,121.91576769327652,122.2340672778125,121.51870222257097,121.2677699337671,122.00311624459022,341.67667428235546,344.44148040966468,343.50184353989187,344.23382831430837,345.27195846457278,345.4083339881031,344.45507632264469,344.92386625827999
2025-05-01 06:15:00,125.41429159375247,125.5744937916073,123.90124902910345,123.59743608051666,123.06114966783844,122.3168906409673,122.21720803881477,122.06525448946179,352.87508319595173,355.18228340847867,356.98187335375997,357.76285373020124,356.94291627756007,356.24780558423282,356.31797675165774,356.51945500995316
2025-05-01 06:30:00,120.7745347737048,120.65505406221359,118.26429127029233,118.0804660617768,117.02074152786271,117.3983760753097,117.58629787182394,117.18727758365107,348.74872475689273,349.27603187945357,349.895450379713,349.79265866386214,348.51448528506984,348.97577439831815,350.11268572085135,350.37209835598759
2025-05-01 06:45:00,114.10768892872716,114.4868380812072,113.56320356032015,113.56866434030874,113.4035853408466,113.76471389304996,113.76105133892717,113.46187736704177,336.63790807909766,336.80564123158922,337.93820009619981,337.71031193210376,337.96112498094897,339.23148981949242,340.71146460758223,341.53672301696861
2025-05-01 07:00:00,108.49061310325561,108.50770684042621,107.92208048907418,108.94098337985346,109.22922034743696,109.66836253208498,109.89755168140536,109.6816716735182,331.48783907472631,330.92031374184023,331.58235799227458,332.26670931657299,333.04644039267208,334.37441533641129,336.04182414210334,336.80487629696393
2025-05-01 07:15:00,107.30373589478242,107.07393154173229,108.17849843717889,108.75857232988173,109.07228197431414,109.61665943389755,109.75071286566025,109.42292110639902,321.4346391747759,319.90863726474072,324.71772168190944,326.13795438989928,327.83761113539828,329.52679065938889,330.93134551349601,331.92247264256144
2025-05-01 07:30:00,99.194590848613316,100.23996896801511,101.09330979913207,102.55041430755776,103.04777551229824,103.97137150563407,104.65365310860771,103.6794349992439,297.19381673865161,296.79080716037316,300.05779666908535,303.68500570865092,306.59498421052029,309.16812750103804,312.02267178720319,312.8260128057554
2025-05-01 07:45:00,97.490429350404753,98.376709519481849,100.37057755458476,101.7899919882571,102.93707552056627,103.91302760709652,103.34561427785725,103.33255842025467,300.0625168875053,301.90455809457126,307.99907401386201,311.33721802517346,313.63363362069958,315.84335981142493,316.42802627502039,317.4799416690139
2025-05-01 08:00:00,101.80769553204178,102.99757048397348,105.12587798481893,106.04996492637332,107.50087876370708,106.95008437167789,106.42919203238998,106.62302503484082,327.28440748624439,330.68091730128384,334.89931715668456,334.967241881696,335.32066212443294,334.28152597307258,333.22556613369289,333.95235370602751
2025-05-01 08:15:00,101.86603031967493,103.03892886891212,105.0734233194877,105.90065759340963,105.50808802530912,105.38844878731713,105.75655556344006,104.72566884475798,329.65483632272736,330.95607328115119,333.77143829409522,333.60813454317247,331.45456192520425,329.92503164652049,329.7710996325626,327.62840247910731
2025-05-01 08:30:00,100.43767426164165,101.76294468500305,103.56537932071267,103.51748799859992,103.34838302091939,103.80710570532447,103.51167775042097,103.36677549295656,331.92920520525468,332.87073843583892,334.12283827038294,332.82286365788104,331.3443269442385,330.87120460650982,329.03951254575509,326.83422332967268
2025-05-01 08:45:00,109.14580800905362,109.7625626043038,109.97057876770623,108.84176838074902,109.32082207880006,108.27114767925617,107.37647107476488,107.76866854599245,343.6890366799596,343.8382359834693,345.10249594876387,342.22356969024872,341.38704316355955,338.28221016193368,334.3996289513147,333.19463721132621
2025-05-01 09:00:00,117.32403047029869,116.99458290514289,115.38938570049044,114.3785813270519,113.22968934190456,111.94944581441212,111.48931971030758,110.73998094917705,355.48336057952218,354.73393615400971,354.43526934873381,352.29034912977647,348.2919909882599,344.04183828779998,340.94455354031055,338.29290108138798
2025-05-01 09:15:00,115.72496710847619,114.75842790386945,112.27037024842643,111.04284747231394,108.77067464160967,108.33773303049247,107.84835660490866,106.80427709498335,345.09484421344149,340.90979068692496,341.8018503134312,338.65294475970052,334.10172515987216,330.74901160212409,328.17754087042175,324.15448623112673
2025-05-01 09:30:00,116.35639787360674,115.72696027049136,112.74484197469053,111.01257909155078,109.99358097627521,109.27986990934957,107.82378243212736,107.53371982527449,343.96172822172667,340.89653563953522,339.87959821104022,335.96731681837377,332.7851877613204,329.80191808881074,325.3714738330753,321.7025330732443
2025-05-01 09:45:00,119.46517867254835,117.81090153009826,113.86381513910301,112.4923639040813,111.58262671688115,110.24643622581445,109.15294584577809,108.72536466142903,349.48750423301811,344.85480271864265,342.2743375940741,337.87810638017493,334.06080258830866,329.47951398307151,324.90195099346772,321.84573355883282
2025-05-01 10:00:00,118.77863574557239,116.72090750428612,113.05094865681586,111.55607034557423,109.82895780631438,109.47384691884986,108.88335558870661,107.86930929367603,338.24915862717205,331.97030516093128,329.64097180121206,326.43980759232704,322.1741201152293,319.01977716520929,316.56310990361789,313.18987976920579
2025-05-01 10:15:00,112.70111945552023,111.40971702705957,107.19180415464311,106.32994722417504,105.37845718420671,105.40538094451753,105.36648917063179,104.77483072237752,332.71044949022547,327.91410763092489,323.37600170428067,319.67093345429379,315.85554311804032,313.543766956566,311.59286179983252,308.87792563537079
2025-05-01 10:30:00,106.08076427998711,105.38495758091706,101.75020579584978,101.24407747667645,101.42121634962179,101.72555300259464,102.03397524543624,101.69719242531096,317.5086931056656,313.55676910063545,307.05657716396945,303.01244277515707,300.57349267661908,299.03596720740694,297.7663170312677,296.19589747349454
2025-05-01 10:45:00,98.743330104456675,98.218600529671193,96.503951418946812,96.475378859599743,97.044648448722171,98.138835231959206,98.710027521998583,98.500380100301882,300.21527546396413,296.10776834628433,291.8851101915248,288.99624977585739,287.07272595269006,286.72921357785441,286.4553889082847,285.77877784223017
2025-05-01 11:00:00,101.58207636015624,101.4324660124212,101.15017647563369,101.05402013156858,101.95663533033635,102.29908079060598,102.28113773893219,102.62891756586582,307.25987472274795,305.69807443287419,302.89241810079699,300.44330366530244,299.07912776570709,297.56397351436937,295.98056093458905,296.34049051210451
2025-05-01 11:15:00,115.0476434070068,114.99696952142006,113.82722193435866,113.46456513624042,113.81643488173631,112.20475941261114,111.35331405992622,111.16027076754446,344.40369328499173,345.36703315968811,342.24193383752919,338.13096041438354,334.52554244192834,329.6031694223762,326.41714009636064,325.38782512700237
2025-05-01 11:30:00,109.07478983591129,109.98448697184443,108.25640973870374,108.63591980068159,107.36114338784283,106.66883777434812,107.01239351180973,105.25885720889261,335.988097196458,334.95217154854925,330.93247696874624,327.88701022334988,323.38724135829096,320.33084969879354,320.17401778875984,316.83828279180716
2025-05-01 11:45:00,111.40266574733104,110.94484274422702,109.84092231244682,107.77035099636201,107.42755337234554,107.50896197633104,106.13073593457698,106.62996738050174,333.61580600446547,330.21138624606454,328.26731869597182,323.25476356038172,320.20887201765487,319.06930444530053,315.47422159632396,313.17332856757838
2025-05-01 12:00:00,107.10459896248112,106.78627437241499,104.97435915118639,103.99197183356699,104.34158857436623,103.18852403394766,103.8387206993858,104.21782127085002,324.96335820511689,320.64367273874683,318.90253692599128,315.54240684390533,314.73423093276216,312.06738076945607,309.73727763351911,309.51818603300177
2025-05-01 12:15:00,98.801649953028189,97.761135087391409,98.780462970688077,98.845230428172712,97.912455869083402,99.145206084436012,99.876176605470505,99.843306522321626,305.94145334357546,300.60623591543992,301.78478364501973,301.01250665383265,298.59986362612676,298.7286809639312,299.57751725207328,299.28937552936281
2025-05-01 12:30:00,99.187357281035901,98.654899732087259,99.054761634782878,98.914508144028787,99.20479910386112,99.778748139551624,99.798700742381911,100.57870428755173,308.98612125783194,306.19041354151977,305.98635100006163,304.96551069390642,304.06544223239342,304.04599924231201,303.26346070603796,303.92662150289073
2025-05-01 12:45:00,90.108293787284595,90.298916422815196,90.457328569450411,92.525335555165498,92.815048609720719,93.384261293367629,95.01007293379017,94.38258923929628,286.00030061697169,283.98412700270336,283.86434185464555,284.43242487030898,285.15886251439815,285.7543351444732,288.23752333400574,288.27397241462364
2025-05-01 13:00:00,93.489343555465595,92.48039768568924,93.842516323352939,94.302677187556412,94.966653239152635,96.422017668261745,96.393649208337536,96.99862776954869,271.2406922706536,269.11112433352514,272.29532336234496,273.3178436889699,274.94776337589087,277.86571402728492,278.78859844392139,279.6439960350603
2025-05-01 13:15:00,90.90118525497229,92.427525396779089,93.430068869381202,94.897629314346631,96.154331537409888,96.011120019925841,97.084128383339845,97.749511858811744,278.99553237846658,281.38513571170279,282.59475842588614,284.10754554355208,286.82074489581976,286.96157940908859,288.28713302610572,290.90329859819593
2025-05-01 13:30:00,92.594568366189861,92.825185707122429,94.500190335513139,95.473983314469479,96.047274026466198,96.970032275067766,97.657991963863026,98.261707864443636,277.07733346459094,278.36955492358709,281.23731517215339,283.04725887797684,284.50858971116486,286.39842475906039,288.72532686078057,290.38891588590229
2025-05-01 13:45:00,93.871299149227653,94.745404094276836,96.307856015109891,96.212506679439187,97.502106975653021,97.983347871331148,98.572202103885033,99.733714336197224,280.67694007867522,282.96036704002,285.76049085939366,286.48739998008062,288.72121919512131,290.61078156454965,292.09934607875704,294.42188946560958
2025-05-01 14:00:00,93.944712119203913,95.099549524486804,96.383963448876031,97.011312878576334,98.080198441473215,98.383271477713052,99.190712569921018,100.20534476190142,289.15903562820023,292.19059880339881,293.63851170436567,294.91220278383702,297.01117201766061,297.97732253590311,299.59790610764156,301.94131515611957
2025-05-01 14:15:00,95.260929848014655,95.331796864628302,97.539329476572547,97.965675824044951,98.243501472491658,98.863143282120419,99.689818930155667,100.63430608693648,292.97791040176594,295.1230917755687,297.95396403238681,299.04962634016158,299.94763467867364,301.08770725248212,302.33433492543003,303.80566324949598
2025-05-01 14:30:00,95.344016069182445,96.520139388578684,98.964768807784267,99.63183152382905,100.17862026084507,100.45388782932943,101.105681610817,101.95765188739698,309.60741857437023,312.77459549822248,314.99322998998139,315.60933932543077,316.23099627675487,316.58619491419211,317.37957592505467,319.03787072704495
2025-05-01 14:45:00,96.419363704065418,97.680829403229581,99.722225468106572,100.7464849328431,100.97437886154019,101.29131150770144,101.89907207853456,102.37643846503357,323.32944355807064,327.21503896770611,326.07506055214691,326.28029224715158,326.29722931938932,326.39260042032942,327.19006545467016,328.02782496784761
2025-05-01 15:00:00,100.45871219804346,100.89797597260159,103.13612067848938,103.42378812324297,103.56891680039037,103.67290021947908,103.71194561682388,103.94628074647406,329.20980568768704,331.12098850723436,330.5406505282283,330.49229117078823,330.71793104436745,331.26126252758326,331.45517828543313,331.313998178654
2025-05-01 15:15:00,102.01775038079833,102.68049982216496,103.96200457273177,104.17352826633356,104.28672420331009,104.11669999511243,104.01321008879943,104.08261222691726,330.04820451682957,330.53744999999998,330.43075602219267,329.95861070516321,329.91918998761741,329.95763026772914,329.71004574392242,329.66907857914345
2025-05-01 15:30:00,105.75813515530203,105.40029756373941,105.99747184767966,105.85716158653483,105.73681751128603,105.56343239198648,105.15495726234975,105.3306595420096,332.59075618567095,331.7356698841765,333.49191833205168,333.57998147953839,334.19474910546751,334.47546084573827,334.03546389361594,334.01729643366053
2025-05-01 15:45:00,102.49949190144133,102.73732003955044,102.90945241100974,102.87350556238101,102.77966343429385,102.64539473343243,102.64144267695146,102.63985755195759,327.92584957186233,327.05105283148617,327.21686878906979,327.08507458551151,326.86940604073612,326.92850497245274,327.23331619083206,327.39262696417489
2025-05-01 16:00:00,97.53431285315078,98.05825735784525,98.609252278435662,98.947972045749609,98.954372975521622,99.657471960904246,99.916818658225282,100.14906138496364,320.99409893256791,320.76332608037518,319.95702546978697,319.98376432588248,319.64160827015036,320.19593729696004,320.72637976697968,321.00161169736811
2025-05-01 16:15:00,95.095359308903511,95.273968251711281,97.011804895088687,97.391643520954716,98.108046775607249,98.73018832461868,98.831602161865987,99.277383683195637,314.73372057627245,314.59165976780542,315.95346653647715,316.45674146158495,317.67256426638903,318.74353894556396,318.97844236026543,319.73037161899822
2025-05-01 16:30:00,95.245149055663333,95.491267522542998,97.143849099778791,97.936700029875539,98.704695726578635,99.258172805699147,99.653850563621774,99.698485628957613,309.15203675288609,309.67681251905498,313.00767590608478,315.00561056821357,316.83127803955102,318.01119269122279,319.16297167050078,320.15297488057166
2025-05-01 16:45:00,94.956149653186145,95.309869791522061,97.32728227677093,98.400973125663768,98.826694619469194,99.468451503546163,99.734307366446359,99.639231266393949,308.35361682131747,309.93192729288904,314.45469637930381,316.80254052082574,318.26957033410952,319.29784089736881,320.57401480120251,321.20544517347616
2025-05-01 17:00:00,93.84088498043532,94.554391779041694,96.632141465076856,97.484812764582358,98.149378785754081,98.486162117382165,98.944949031325734,98.837809653652556,305.24950828570059,307.34993985254283,313.57535719970986,315.05201256254935,316.34286627342198,317.47929585189462,319.02892970835137,319.51055318558082
2025-05-01 17:15:00,95.784798437013791,96.620769370425862,98.62217853448324,98.989290504739827,99.654358695525758,99.772636168984974,99.762377986350117,100.00926320721621,310.59832947280046,313.31773233223538,317.25331968433443,318.55442368468363,320.42618936743804,321.2051867944736,321.51348972236468,321.35277544737443
2025-05-01 17:30:00,111.33690665489661,111.13349157596659,112.31783795712674,111.13409991865917,111.50642400000001,110.03529310673443,108.84729359055325,109.60091607007425,342.60297991242641,345.43948028504411,349.65046185456043,349.72484731104112,350.37165927655116,348.98686808658641,346.97257731767172,347.7635358892328
2025-05-01 17:45:00,114.02333225874709,113.91581483339792,111.81391668208623,110.80326974927343,109.52311309436112,107.7450151946839,108.05993383545582,107.10137211101345,340.44713706315468,340.50200356586578,343.49857754743471,343.22829738466828,342.04100021820193,339.9483750586254,340.66240549102992,339.68327808681261
2025-05-01 18:00:00,114.97964460790136,114.085049761037,111.51536858554229,109.41393339286826,107.77807715034412,107.33031035607637,106.40598021405998,106.420298163338,340.41801640036351,339.23493730036301,341.33797420673301,339.86863172974188,337.80063113521629,337.54314964898469,336.53538939458451,334.75340283828342
2025-05-01 18:15:00,107.78966422113078,107.76520982147326,104.42973722488014,103.17574489154606,102.8230150537031,102.06036577015344,102.44765573053272,102.75501913232283,332.22256364553294,331.58292184838825,331.71078764930274,330.05548390234469,329.95450676248976,329.4010180286341,328.72058732931112,328.4517146425589
2025-05-01 18:30:00,111.26268138482703,109.31843714191228,107.30299482541088,105.93839973757214,105.12631713641684,104.86902086263225,104.40000884793751,104.64669795344361,332.75564006616088,329.88276882938243,331.44857210642328,330.29971997558516,329.01638291189863,328.09545580311482,326.63073705574681,326.24253438850593
2025-05-01 18:45:00,109.45355044878035,108.14772127011884,105.61650165975037,105.30655943902208,104.32893093785664,103.88829604102793,104.00976289051782,103.38219037421428,329.08187785752131,326.29854607957128,327.75150660486895,327.50597746685224,326.43335910171061,325.0293241168348,324.85702183925918,324.24258927305601
2025-05-01 19:00:00,113.48918242374418,112.41213969183644,109.81834956474235,109.24371595229388,108.1856673222206,107.32892749980107,106.09106720823119,105.41955859118116,343.92479012625205,342.93519816490533,342.18937825397404,339.93956991196853,337.16466428559301,334.84285377513555,333.39850346478408,332.00567790344274
2025-05-01 19:15:00,114.71600552054554,113.90568152306918,110.20823410327844,109.23559334356665,108.32674019082104,106.75267918958053,106.00124198248615,104.99725990246883,343.46593190005837,342.19626997430487,338.6901348119938,334.97777832387993,332.65526029111089,329.97073406844186,328.69730788443638,327.05689787584089
2025-05-01 19:30:00,115.40408263696636,114.27804512506812,110.8040997102959,109.11139128069668,107.80837173012264,106.67241366663285,105.56086003329027,104.80673378306436,342.61371116229424,339.87518982169627,335.29972665957575,331.30460927269962,328.17435216825146,325.8434671068166,324.22294911219507,322.81908602911204
2025-05-01 19:45:00,114.97890087115178,114.14552872345342,109.95184007766248,107.96838309434818,107.10887384379014,105.73036456885089,104.86816708445814,104.57722083276873,342.11713404247774,339.37703102506561,334.32537638520961,330.09087605112626,327.25155747289085,324.62923428043234,322.71789591802053,322.38874433759162
2025-05-01 20:00:00,116.20145010056393,115.25241044626793,111.12368879369218,109.32359855091663,108.28556023529086,106.98901335945266,106.1527301099252,105.69582957989084,345.69223185929883,343.11516999999998,337.54247532965036,333.52050103469725,330.19827941223258,327.39406388981644,325.76493158552864,325.09568782528788
2025-05-01 20:15:00,113.01575319526816,111.91665909878412,107.49052919404544,106.2692752739972,105.18349478970583,104.49966728387957,104.00000462139235,103.27296169997942,340.9240795514533,337.44291916497531,330.98983303608628,327.27097827320216,323.94340233953028,321.90440810048079,320.94185838645768,319.84885975924612
2025-05-01 20:30:00,112.7635939658813,111.48023816147847,107.95095143365926,106.63826050786682,105.45489964299186,104.60212881017667,103.89779142342796,103.53076457941788,338.22793235114369,334.46761164914579,328.18915324880021,324.3161851229649,321.23148214929887,318.97201792566148,316.81464786686456,315.45609638366045
2025-05-01 20:45:00,114.55696410394796,113.20120025035857,109.28758394962431,108.10683122657544,107.27216948614176,106.08628266475203,105.59706316449993,105.37112624036897,338.0249604888914,334.33793453685922,329.50115381078319,326.87383114051272,325.20157777117714,322.84465011589714,320.80357903775081,319.97641164404126
2025-05-01 21:00:00,102.62144663786987,102.70277603298892,99.099064789333383,99.509689207764353,98.379456721139235,98.564159745379868,99.673634583049264,98.926743124091189,321.40846367208559,318.60275234763787,314.81659612804179,314.23725096201611,312.42005021502638,311.75140271761751,313.14027995250865,312.37881525052831
2025-05-01 21:15:00,102.02158209196647,101.61969580569813,100.36378744346274,99.563993569786717,99.761213827429472,100.25188287264466,99.617795197112869,100.31186996674099,322.40136724613768,320.32161500806586,317.68409040354436,315.00304118971593,313.64438974132526,313.93380971280703,312.81207085487216,313.08402928174968
2025-05-01 21:30:00,99.372842764128904,99.822470862082852,98.610942727551091,98.908591202675225,99.439731847680321,98.917872439886523,99.600530535469048,99.585171127974235,317.47373266695485,316.2816736230576,313.16280820156987,312.07512797718363,312.24522926843207,311.15432894526481,311.07152869103692,311.64917592718695
2025-05-01 21:45:00,104.0522587133714,103.22697009525922,102.43818896256619,102.10295965541835,101.85277145153997,102.09914579620249,101.84951494866925,101.92151383115582,317.37449826748474,315.16894153095939,315.15367092887089,314.96097024201953,314.39864748262261,314.49987920379192,314.51339197633087,314.42349212376286
2025-05-01 22:00:00,104.939438873686,105.33523297450287,103.55030740092208,103.13957604473872,102.98403854329736,102.26116693039815,102.43336947281948,102.52942216093354,317.484653152492,317.35055858047991,316.67242645558389,316.50924232369726,316.70873727954768,316.20033438117702,316.02102276944083,316.12974438314285
2025-05-01 22:15:00,103.34391599239311,103.70952503235574,102.40217525962069,102.38507618268176,101.9545613543754,101.72461681610385,101.66498315730331,101.70055069782174,319.66140394270116,320.11706144587964,319.03400767293653,318.45561273735251,317.79225654272079,317.27428830064042,316.95360770200648,316.4585119262963
2025-05-01 22:30:00,101.47704386989942,101.81481592282759,100.86889630463706,100.30949732087487,100.29251734629409,100.19440443787371,100.30799151638811,100.71284463802461,320.45995901515852,320.92839203667188,319.79661203055167,318.44182419079675,317.3705805874614,316.8687223385453,316.23923170317124,316.28201231404199
2025-05-01 22:45:00,104.46708359253466,104.53116232705929,103.42485635217929,102.78523810527372,102.74589787721507,102.34593128206404,102.23642640250767,102.44333989298485,322.67014884180168,322.35360874154622,321.52235920401222,320.36170322138406,319.59867946889852,318.48628439879172,317.46436125397048,317.21911208094474
2025-05-01 23:00:00,103.03418839270759,103.2002983261817,101.7088011861192,101.93440655744837,101.48712548508847,101.46240182717317,101.6976674704763,101.41544949291735,322.98102075184471,323.29983797851281,321.91407918371027,321.28387365157522,319.99749434746218,318.83094639147981,318.42280203751454,317.66084799906486
2025-05-01 23:15:00,100.81576894679421,101.04939208384371,100.37186537772854,100.58974539915049,100.40063114683034,100.81622337111637,101.07250566289996,101.14488233214357,322.69938162416423,323.16897674855608,322.36067092184584,321.64385019473383,320.66207305642052,320.4458394984195,320.43345672817998,319.80915870496517
2025-05-01 23:30:00,101.30706520939594,101.41460655780747,100.92370374373469,100.98404170296159,101.26532964495703,101.24811812525775,101.40936267872337,101.51963121399102,322.04241854839285,322.04080056968786,322.40141946389576,321.22360194620893,320.70268266116074,320.12200653937612,319.43321115717964,318.9607347579003
2025-05-01 23:45:00,96.29025129951377,96.492612039278882,96.099419759297859,96.845955125112866,96.689357070782322,96.984607589508386,97.915071842397495,97.678131033425132,315.19986591901721,314.22693437016892,314.04147486354987,313.26072525614552,312.28667422273418,311.67204832159371,312.18689787832369,311.71294215237856
