datetime,generator_1,generator_all,generator_use_blast_furnace_gas,generator_use_coke_gas,generator_use_converter_gas,blast_furnace_gas_holder_2,feat_generator_1_lag_1,feat_generator_1_lag_2,feat_generator_1_lag_3,feat_generator_1_lag_4,feat_generator_1_lag_6,feat_generator_1_lag_8,feat_generator_1_lag_12,feat_generator_1_lag_48,feat_generator_1_lag_96,feat_generator_1_ema_2,feat_generator_1_mean_2,feat_generator_1_ema_4,feat_generator_1_mean_4,feat_generator_1_ema_8,feat_generator_1_mean_8,feat_generator_1_ema_16,feat_generator_1_mean_16,feat_generator_1_ema_32,feat_generator_1_mean_32,feat_generator_1_ema_96,feat_generator_1_mean_96,feat_generator_all_lag_1,feat_generator_all_lag_2,feat_generator_all_lag_3,feat_generator_all_lag_4,feat_generator_all_lag_6,feat_generator_all_lag_8,feat_generator_all_lag_12,feat_generator_all_lag_48,feat_generator_all_lag_96,feat_generator_all_ema_2,feat_generator_all_mean_2,feat_generator_all_ema_4,feat_generator_all_mean_4,feat_generator_all_ema_8,feat_generator_all_mean_8,feat_generator_all_ema_16,feat_generator_all_mean_16,feat_generator_all_ema_32,feat_generator_all_mean_32,feat_generator_all_ema_96,feat_generator_all_mean_96,feat_other_power,feat_clock_sin_1,feat_clock_cos_1,feat_clock_sin_2,feat_clock_cos_2,feat_clock_sin_3,feat_clock_cos_3
2025-05-01 03:30:00,117.46919250488281,332.39865112304688,889090.3125,3017.025390625,42150.00390625,97111.71875,115.94168853759766,119.24790954589844,118.55720520019531,116.720947265625,118.79052734375,112.22403717041016,103.30327606201172,124.24545288085938,95.3563232421875,117.27733612060547,116.70543670654297,117.22852325439453,117.80400085449219,115.85544586181641,117.77775573730469,112.44464111328125,111.09384155273438,109.48881530761719,104.67462158203125,107.10197448730469,105.8707275390625,332.51461791992188,336.59683227539062,349.98583984375,345.80911254882812,349.76220703125,340.22705078125,319.70809936523438,349.53302001953125,280.6741943359375,333.33868408203125,332.45663452148438,336.10946655273438,337.87399291992188,336.87045288085938,342.7867431640625,331.64862060546875,332.15078735351562,324.866455078125,313.32843017578125,312.52407836914062,312.03216552734375,214.92945861816406,0.89667665958404541,0.80438071489334106,0.98296290636062622,0.37059047818183899,0.69134169816970825,0.038060247898101807
2025-05-01 03:45:00,118.41244506835938,333.28335571289062,902810.5625,2979.6494140625,43349.140625,97512.453125,117.46919250488281,115.94168853759766,119.24790954589844,118.55720520019531,115.40634155273438,120.08821105957031,103.04096984863281,131.96546936035156,96.238883972167969,118.03407287597656,117.94081878662109,117.70209503173828,117.76780700683594,116.42366790771484,117.56828308105469,113.14673614501953,112.08683013916016,110.02964019775391,105.57172393798828,107.33517456054688,106.10170745849609,332.39865112304688,332.51461791992188,336.59683227539062,349.98583984375,346.05166625976562,349.17510986328125,319.963623046875,356.42529296875,273.9158935546875,333.30181884765625,332.84100341796875,334.97900390625,333.6983642578125,336.07330322265625,340.80029296875,331.8409423828125,333.2642822265625,325.3765869140625,314.607666015625,312.95208740234375,312.65057373046875,214.87091064453125,0.91573476791381836,0.77778512239456177,0.96193975210189819,0.30865830183029175,0.59754514694213867,0.0096073746681213379
2025-05-01 04:00:00,119.3975830078125,330.75640869140625,945483.75,3045.27392578125,35841.484375,103189.5546875,118.41244506835938,117.46919250488281,115.94168853759766,119.24790954589844,116.720947265625,118.79052734375,103.63095092773438,121.85163879394531,96.1732177734375,118.94307708740234,118.90501403808594,118.38028717041016,117.80522918701172,117.08453369140625,117.6441650390625,113.88213348388672,113.06861114501953,110.59738922119141,106.35126495361328,107.58388519287109,106.3436279296875,333.28335571289062,332.39865112304688,332.51461791992188,336.59683227539062,345.80911254882812,349.76220703125,319.51431274414062,330.0885009765625,276.61260986328125,331.6048583984375,332.01986694335938,333.28997802734375,332.23825073242188,334.89178466796875,338.424560546875,331.71334838867188,334.17800903320312,325.70263671875,315.58651733398438,313.31918334960938,313.21456909179688,211.35882568359375,0.93301272392272949,0.75,0.93301272392272949,0.25,0.5,0
2025-05-01 04:15:00,115.4649658203125,325.82321166992188,900705.3125,3049.4755859375,40175.9375,102321.28125,119.3975830078125,118.41244506835938,117.46919250488281,115.94168853759766,118.55720520019531,115.40634155273438,104.22092437744141,120.39994812011719,88.622642517089844,116.62433624267578,117.4312744140625,117.21415710449219,117.68604278564453,116.72463226318359,117.6514892578125,114.06834411621094,113.86982727050781,110.89239501953125,107.18220520019531,107.74638366699219,106.62322998046875,330.75640869140625,333.28335571289062,332.39865112304688,332.51461791992188,349.98583984375,346.05166625976562,321.83209228515625,330.985107421875,265.85089111328125,327.75042724609375,328.289794921875,330.30325317382812,330.56539916992188,332.87652587890625,335.89599609375,331.0203857421875,334.587646484375,325.70993041992188,316.66860961914062,313.57699584960938,313.83929443359375,210.35823059082031,0.94843637943267822,0.72114431858062744,0.89667665958404541,0.19561928510665894,0.40245485305786133,0.0096073746681213379
2025-05-01 04:30:00,111.21411895751953,321.45883178710938,901381.375,2939.781982421875,36747.921875,110002.0625,115.4649658203125,119.3975830078125,118.41244506835938,117.46919250488281,119.24790954589844,116.720947265625,112.22403717041016,116.10532379150391,87.310287475585938,113.01752471923828,113.33954620361328,114.81414031982422,116.12227630615234,115.50007629394531,116.963134765625,113.73255157470703,114.36425018310547,110.91189575195312,107.45027160644531,107.81788635253906,106.87223052978516,325.82321166992188,330.75640869140625,333.28335571289062,332.39865112304688,336.59683227539062,345.80911254882812,340.22705078125,326.75271606445312,261.17962646484375,323.5560302734375,323.64102172851562,326.7655029296875,327.8304443359375,330.33926391601562,332.85220336914062,329.8955078125,334.69705200195312,325.45230102539062,317.5458984375,313.73953247070312,314.46719360351562,210.24470520019531,0.96193975210189819,0.69134169816970825,0.8535534143447876,0.14644661545753479,0.30865830183029175,0.038060247898101807
2025-05-01 04:45:00,111.53804779052734,322.38037109375,875418.5625,2983.662109375,43465.6171875,118217.15625,111.21411895751953,115.4649658203125,119.3975830078125,118.41244506835938,115.94168853759766,118.55720520019531,120.08821105957031,108.24432373046875,88.866706848144531,112.03121185302734,111.37608337402344,113.50370788574219,114.40367889404297,114.61962127685547,116.08574676513672,113.47438049316406,114.89531707763672,110.94984436035156,107.868896484375,107.89458465576172,107.10839080810547,321.45883178710938,325.82321166992188,330.75640869140625,333.28335571289062,332.51461791992188,349.98583984375,349.17510986328125,316.77423095703125,263.10443115234375,322.77224731445312,321.91958618164062,325.01144409179688,325.10470581054688,328.57061767578125,329.40151977539062,329.01138305664062,334.84811401367188,325.26611328125,318.7979736328125,313.91769409179688,315.08465576171875,210.84231567382812,0.97346508502960205,0.66071975231170654,0.80438071489334106,0.10332334041595459,0.22221487760543823,0.084265202283859253
2025-05-01 05:00:00,107.19701385498047,318.9530029296875,900138.625,2901.494873046875,28839.8125,115345.2109375,111.53804779052734,111.21411895751953,115.4649658203125,119.3975830078125,117.46919250488281,119.24790954589844,118.79052734375,108.02839660644531,86.281875610351562,108.80841064453125,109.36753082275391,110.98102569580078,111.35353851318359,112.97015380859375,114.57938385009766,112.73586273193359,115.11819458007812,110.72239685058594,108.16493225097656,107.88020324707031,107.32625579833984,322.38037109375,321.45883178710938,325.82321166992188,330.75640869140625,332.39865112304688,336.59683227539062,349.76220703125,321.43942260742188,259.5238037109375,320.22607421875,320.66668701171875,322.58807373046875,322.15383911132812,326.43338012695312,327.196044921875,327.82803344726562,334.81301879882812,324.88348388671875,319.93603515625,314.02151489257812,315.70370483398438,211.7559814453125,0.98296290636062622,0.6294095516204834,0.75,0.066987305879592896,0.14644661545753479,0.14644661545753479
2025-05-01 05:15:00,120.83818817138672,330.77230834960938,908326.625,9070.28515625,38295.5078125,124495.359375,107.19701385498047,111.53804779052734,111.21411895751953,115.4649658203125,118.41244506835938,115.94168853759766,115.40634155273438,113.04072570800781,84.6141357421875,116.82826232910156,114.01760101318359,114.92389678955078,112.69684600830078,114.71860504150391,115.19144439697266,113.68907928466797,116.15677642822266,111.33547973632812,108.81855010986328,108.14737701416016,107.70359039306641,318.9530029296875,322.38037109375,321.45883178710938,325.82321166992188,333.28335571289062,332.51461791992188,346.05166625976562,338.54421997070312,256.87667846679688,327.25689697265625,324.86264038085938,325.86175537109375,323.39111328125,327.3975830078125,326.978271484375,328.17440795898438,335.37179565429688,325.24038696289062,321.363525390625,314.36688232421875,316.47344970703125,209.93411254882812,0.99039262533187866,0.59754514694213867,0.69134169816970825,0.038060247898101807,0.084265202283859253,0.22221487760543823
2025-05-01 05:30:00,123.27775573730469,333.9173583984375,893013.875,10171.3603515625,43613.3515625,138921.859375,120.83818817138672,107.19701385498047,111.53804779052734,111.21411895751953,119.3975830078125,117.46919250488281,116.720947265625,116.96387481689453,87.390998840332031,121.12792205810547,122.05797576904297,118.26544189453125,115.71275329589844,116.62064361572266,115.91751861572266,114.81716156005859,116.84763336181641,112.05924987792969,109.60669708251953,108.45934295654297,108.07740783691406,330.77230834960938,318.9530029296875,322.38037109375,321.45883178710938,330.75640869140625,332.39865112304688,345.80911254882812,349.64620971679688,258.75970458984375,331.69720458984375,332.34481811523438,329.083984375,326.50576782226562,328.846435546875,327.1680908203125,328.85006713867188,334.9774169921875,325.76626586914062,322.98870849609375,314.76998901367188,317.25634765625,210.63960266113281,0.99572241306304932,0.56526309251785278,0.6294095516204834,0.017037093639373779,0.038060247898101807,0.30865830183029175
2025-05-01 05:45:00,122.85837554931641,333.12948608398438,852167.25,10055.654296875,37718.6171875,154884.5,123.27775573730469,120.83818817138672,107.19701385498047,111.53804779052734,115.4649658203125,118.41244506835938,118.55720520019531,129.2510986328125,89.054946899414062,122.28156280517578,123.06806945800781,120.10261535644531,118.54283142089844,118.00680541992188,116.47325897216797,115.76318359375,117.02076721191406,112.7137451171875,110.3031005859375,108.75623321533203,108.42952728271484,333.9173583984375,330.77230834960938,318.9530029296875,322.38037109375,325.82321166992188,333.28335571289062,349.98583984375,361.39361572265625,261.670654296875,332.65206909179688,333.5234375,330.70220947265625,329.19305419921875,329.7982177734375,327.14886474609375,329.353515625,333.97457885742188,326.2125244140625,324.44461059570312,315.14852905273438,318.00070190429688,210.2711181640625,0.99892950057983398,0.53270155191421509,0.56526309251785278,0.0042775571346282959,0.0096073746681213379,0.40245485305786133
2025-05-01 06:00:00,127.47744750976562,339.85943603515625,921883.375,9771.126953125,40118.3828125,170947.34375,122.85837554931641,123.27775573730469,120.83818817138672,107.19701385498047,111.21411895751953,119.3975830078125,119.24790954589844,132.22300720214844,87.031410217285156,125.7454833984375,125.16791534423828,123.05255126953125,123.61294555664062,120.11138916015625,117.48323822021484,117.14133453369141,117.56370544433594,113.60851287841797,111.16129302978516,109.14223480224609,108.85084533691406,333.12948608398438,333.9173583984375,330.77230834960938,318.9530029296875,321.45883178710938,330.75640869140625,336.59683227539062,363.48052978515625,258.99169921875,337.45697021484375,336.49447631835938,334.36508178710938,334.41964721679688,332.0340576171875,328.2867431640625,330.58950805664062,333.35565185546875,327.03961181640625,325.89242553710938,315.65802001953125,318.84307861328125,212.38198852539062,1,0.5,0.5,0,0,0.5
2025-05-01 06:15:00,128.76266479492188,353.27764892578125,933332.375,3957.986328125,42321.96875,171089.265625,127.47744750976562,122.85837554931641,123.27775573730469,120.83818817138672,111.53804779052734,115.4649658203125,115.94168853759766,116.078369140625,90.472976684570312,127.75693511962891,128.12005615234375,125.33659362792969,125.59406280517578,122.03389739990234,119.14545440673828,118.508544921875,118.39847564697266,114.52694702148438,112.03984069824219,109.54678344726562,109.24969482421875,339.85943603515625,333.12948608398438,333.9173583984375,330.77230834960938,322.38037109375,325.82321166992188,332.51461791992188,351.17880249023438,262.31683349609375,348.00408935546875,346.56854248046875,341.93011474609375,340.04598999023438,336.75485229492188,331.71856689453125,333.25869750976562,333.80728149414062,328.62979125976562,327.64773559570312,316.43368530273438,319.79058837890625,224.51498413085938,0.99892950057983398,0.46729844808578491,0.43473690748214722,0.0042775571346282959,0.0096073746681213379,0.59754514694213867
2025-05-01 06:30:00,121.36070251464844,349.695556640625,941321.125,3950.951416015625,40918.7265625,164435.390625,128.76266479492188,127.47744750976562,122.85837554931641,123.27775573730469,107.19701385498047,111.21411895751953,117.46919250488281,117.50971984863281,94.120040893554688,123.49277496337891,125.06168365478516,123.74623870849609,125.11479949951172,121.88430023193359,120.41377258300781,118.84409332275391,118.68845367431641,114.94111633300781,112.67317962646484,109.79036712646484,109.533447265625,353.27764892578125,339.85943603515625,333.12948608398438,333.9173583984375,318.9530029296875,321.45883178710938,332.39865112304688,350.6640625,282.46319580078125,349.13174438476562,351.48660278320312,345.03628540039062,343.99053955078125,339.63055419921875,335.24813842773438,335.19244384765625,334.0501708984375,329.90652465820312,329.151123046875,317.1195068359375,320.49093627929688,228.33485412597656,0.99572241306304932,0.43473690748214722,0.37059047818183899,0.017037093639373779,0.038060247898101807,0.69134169816970825
2025-05-01 06:45:00,114.94857788085938,339.410888671875,937123.4375,456.16751098632812,43460.30078125,156754.609375,121.36070251464844,128.76266479492188,127.47744750976562,122.85837554931641,120.83818817138672,111.53804779052734,118.41244506835938,96.626152038574219,92.313980102539062,117.79664611816406,118.15464019775391,120.2271728515625,123.13734436035156,120.34302520751953,120.840087890625,118.38580322265625,118.46291351318359,114.94156646728516,113.13003540039062,109.89672088623047,109.76922607421875,349.695556640625,353.27764892578125,339.85943603515625,333.12948608398438,330.77230834960938,322.38037109375,333.28335571289062,313.80465698242188,281.9017333984375,342.65118408203125,344.55322265625,342.7861328125,345.56088256835938,339.58175659179688,337.376953125,335.68875122070312,333.38925170898438,330.4825439453125,330.30361938476562,317.57913208007812,321.0899658203125,224.46232604980469,0.99039262533187866,0.40245485305786133,0.30865830183029175,0.038060247898101807,0.084265202283859253,0.77778512239456177
