datetime,generator_1_t+15_pred,generator_1_t+30_pred,generator_1_t+45_pred,generator_1_t+60_pred,generator_1_t+75_pred,generator_1_t+90_pred,generator_1_t+105_pred,generator_1_t+120_pred,generator_all_t+15_pred,generator_all_t+30_pred,generator_all_t+45_pred,generator_all_t+60_pred,generator_all_t+75_pred,generator_all_t+90_pred,generator_all_t+105_pred,generator_all_t+120_pred
2025-05-01 09:30:00,116.246128,115.495725,110.280639,110.467910,110.368505,110.110101,110.072400,109.323044,348.738739,346.787213,344.196960,340.636869,337.170606,336.188815,334.747477,329.498798
2025-05-01 09:45:00,119.256649,118.718007,113.302356,113.170042,113.078865,112.755667,112.388038,112.889660,352.025095,348.038301,343.247194,336.160518,333.025781,330.117279,330.794135,330.444725
2025-05-01 10:00:00,119.543078,119.971612,114.360293,114.517070,114.413770,113.905387,114.859775,113.609009,340.777664,335.292353,330.770484,327.111312,324.338017,319.908360,322.140195,321.393260
2025-05-01 10:15:00,115.319126,114.849819,110.248065,110.291247,109.747689,110.580187,109.891338,109.614523,333.955010,327.625691,325.368761,323.640161,319.851847,315.562109,316.914785,316.824967
2025-05-01 10:30:00,107.621078,107.646591,104.981884,104.705382,105.603481,104.696940,104.894299,105.843961,318.151192,314.551563,312.811766,311.035161,309.669471,308.151281,308.781182,311.162645
2025-05-01 10:45:00,99.858417,99.844652,98.005184,98.783531,98.109212,98.122680,99.321297,99.126096,299.669521,296.400091,295.032098,296.840734,294.163060,292.842407,295.695991,297.831075
2025-05-01 11:00:00,101.365656,101.527028,100.454152,99.779583,99.982388,100.793086,100.789017,100.777225,308.115564,308.572969,311.232924,308.526546,307.469737,309.431855,307.674819,308.424499
2025-05-01 11:15:00,114.661116,115.553237,109.416768,109.613355,110.780270,110.293763,110.650010,110.656966,344.907233,349.042711,349.191194,347.791273,341.927312,340.613794,339.127778,338.161960
2025-05-01 11:30:00,108.834168,108.036408,105.558812,106.840905,106.786350,106.801869,107.005122,106.749513,337.955504,336.263626,333.372338,332.134084,329.110213,328.509696,327.983905,326.666058
2025-05-01 11:45:00,108.919181,108.767953,107.175774,107.139067,107.452592,107.640677,107.542170,107.772113,334.506306,334.151854,333.453141,330.983328,327.290011,323.772200,324.331297,319.747982
2025-05-01 12:00:00,107.827481,108.258093,106.425118,106.597496,106.926306,106.889565,107.136835,107.210346,327.305946,323.405412,319.200443,316.388968,310.054541,309.708244,308.695239,306.115001
2025-05-01 12:15:00,100.949385,100.603834,101.685494,102.003453,102.116064,102.405843,102.807657,102.409327,306.947699,300.730927,299.547486,297.998580,293.854002,292.749517,290.284563,290.077813
2025-05-01 12:30:00,100.485644,100.762582,102.498498,102.485135,102.949800,103.181417,102.878559,103.748249,311.299874,310.848165,309.993678,308.806791,307.619031,308.391428,304.912798,306.461412
2025-05-01 12:45:00,90.745981,91.056804,94.114346,94.483075,95.101494,94.808684,96.289715,97.151331,281.521209,276.703259,278.020891,278.503777,275.677521,276.832860,275.154559,276.443359
2025-05-01 13:00:00,93.631971,93.727001,99.197138,99.639680,99.579112,100.719766,101.851060,101.052830,269.111675,264.746214,269.182266,269.828791,269.443075,272.731496,278.147518,282.911515
2025-05-01 13:15:00,92.829733,93.456308,98.419123,98.105640,99.619252,100.465033,99.846772,99.593001,277.157887,279.966327,285.458954,286.003140,286.470953,287.913062,290.972394,291.599300
2025-05-01 13:30:00,92.651525,92.671533,97.978301,99.180640,100.336413,99.188776,99.045431,99.058378,273.518053,272.590948,275.007460,274.673790,278.210884,281.156115,280.499236,286.033173
2025-05-01 13:45:00,94.315283,93.553251,101.179413,102.154965,101.310622,100.775986,100.628081,101.235275,277.422605,279.044104,286.522713,285.399104,287.671918,287.987703,290.890631,290.780232
2025-05-01 14:00:00,94.001489,94.619943,101.999380,100.873373,100.695733,100.216445,100.654679,100.867693,285.149355,288.841451,295.755317,296.260209,297.468030,294.554170,298.518771,298.036526
2025-05-01 14:15:00,95.276017,95.369274,101.562643,101.080389,100.918994,100.961277,100.979994,100.585195,288.266578,288.176310,293.041004,295.599849,296.082948,296.477719,301.559364,299.531943
2025-05-01 14:30:00,96.287690,96.371171,102.012792,101.614341,101.878037,101.590936,101.101670,101.801286,311.535491,316.165374,323.488233,319.749447,319.722821,312.128028,315.337279,313.396602
2025-05-01 14:45:00,96.601351,96.491041,101.454474,101.506330,101.460332,100.663448,101.215465,102.161591,326.878381,329.821842,335.198893,333.463544,329.063485,322.996984,322.005312,319.877665
2025-05-01 15:00:00,99.541746,99.608312,103.138208,102.871046,102.104258,102.461250,103.128339,102.799750,328.224431,328.963024,334.453826,331.010502,330.004250,326.486463,324.350058,323.648788
2025-05-01 15:15:00,101.321989,101.518989,104.068197,103.030018,103.725605,104.251949,103.622956,104.631434,327.167388,327.534700,328.233812,325.365964,325.177142,321.634320,322.355057,317.723741
2025-05-01 15:30:00,105.626977,105.199165,106.078295,106.993612,107.662335,106.810757,107.372843,107.607541,333.628913,331.464860,330.617495,328.182974,328.280116,327.881046,328.194073,323.561021
2025-05-01 15:45:00,103.302831,102.963438,104.988291,105.694566,105.025380,105.725780,106.156958,105.456288,329.221999,328.362702,328.299240,326.827538,326.093288,325.245822,325.476448,319.983890
2025-05-01 16:00:00,97.928878,98.354814,101.911333,101.512540,102.147610,102.387812,102.449928,103.229122,319.596896,318.483072,317.918738,320.374553,323.546368,321.594856,323.271715,322.032975
2025-05-01 16:15:00,95.969170,96.052656,99.028673,99.454025,100.030940,100.042484,100.494504,99.487423,313.412510,311.713474,313.684824,316.854215,318.517674,318.087563,320.379140,319.197931
2025-05-01 16:30:00,95.882564,96.130454,100.077507,100.455568,100.640884,101.296161,100.255211,100.484767,308.357509,309.763922,314.652533,317.179587,317.726885,317.988378,318.328476,319.098460
2025-05-01 16:45:00,95.338288,95.451488,99.101362,99.028462,99.906710,98.821251,99.014328,98.707906,307.787301,308.440280,310.495602,310.879911,312.107862,309.458641,311.587339,309.220084
2025-05-01 17:00:00,94.135003,94.168053,98.085551,99.054022,98.096574,98.237557,97.712180,97.586847,303.612115,304.759922,307.377778,307.578282,307.570784,308.211932,307.972824,307.179424
2025-05-01 17:15:00,95.297198,95.440625,100.388103,99.249327,99.736881,99.027208,98.918483,97.624524,307.963953,310.063165,314.097274,311.681127,312.762064,310.685101,311.587394,310.622716
2025-05-01 17:30:00,111.600183,111.598350,108.594581,109.056636,108.618948,108.302731,107.032228,106.366381,344.452532,344.703137,343.828652,341.071129,336.471486,333.724222,336.508993,334.497530
2025-05-01 17:45:00,113.742956,113.606602,111.318571,110.924705,110.746373,109.473132,108.786765,108.469452,339.572813,339.458232,339.441997,335.758582,333.582836,332.352968,332.280497,329.593871
2025-05-01 18:00:00,114.795776,114.957546,112.263185,112.140834,110.890876,110.099968,109.772706,109.773978,341.623610,340.574926,338.861549,336.135505,333.434585,332.005452,334.360862,330.170775
2025-05-01 18:15:00,109.979698,109.530660,109.255280,107.458932,106.341313,106.188636,106.363111,105.835828,332.861045,331.222324,328.443580,328.163830,329.092271,328.089183,329.485405,325.839605
2025-05-01 18:30:00,111.488541,111.263644,107.157253,106.517219,106.282015,106.323944,105.998106,106.364422,333.020577,332.362755,331.445965,328.912524,326.932444,324.386183,323.973190,319.772398
2025-05-01 18:45:00,111.260067,110.402112,106.023917,106.034135,106.045318,105.686000,106.092515,105.715724,332.267931,331.263502,328.098156,324.022905,318.406491,317.148062,316.148233,311.774777
2025-05-01 19:00:00,114.244964,113.433264,108.514491,108.701133,108.169198,108.596467,108.155657,108.337933,346.400249,345.301999,341.757926,339.549779,332.267961,328.428471,329.650194,326.548431
2025-05-01 19:15:00,114.851435,114.850399,109.703947,109.386150,109.700558,109.213868,109.455539,108.661478,345.353504,344.955450,341.875031,336.721531,331.713423,327.244288,331.259458,328.401686
2025-05-01 19:30:00,115.890594,115.015411,107.936330,108.485293,107.886395,108.182891,107.531180,107.073512,345.728685,342.597382,335.499020,331.215277,326.117528,326.245220,326.517506,326.226020
2025-05-01 19:45:00,115.786164,115.017981,109.399888,108.751595,109.223029,108.609738,108.274109,107.850093,345.242455,343.654272,339.076711,333.018093,329.898851,331.329486,333.687600,333.652340
2025-05-01 20:00:00,116.137120,116.135998,109.186113,109.402658,108.825857,108.324576,108.002420,107.234241,347.721736,346.146364,341.411273,339.063265,335.041609,335.996191,337.127542,339.814396
2025-05-01 20:15:00,114.491046,113.823450,109.108583,108.334903,107.643431,107.049004,106.042672,106.199847,343.712230,336.463591,331.324362,326.785291,321.353434,321.614578,324.288409,325.419957
2025-05-01 20:30:00,113.309462,113.044910,107.382492,106.754032,105.980172,105.158486,105.486985,105.128738,338.150249,334.331283,328.817954,324.906472,322.178526,320.883298,322.674646,322.614306
2025-05-01 20:45:00,115.512231,114.676119,108.807886,108.290442,107.331480,107.537924,107.533104,107.316211,339.399470,336.825148,332.832463,330.494637,327.699088,328.517563,331.872982,330.644948
2025-05-01 21:00:00,103.404663,103.074892,102.001161,101.838047,101.970239,101.860103,101.631885,101.619818,319.562045,316.949583,314.953537,312.338382,312.307941,312.580416,315.761770,314.963123
2025-05-01 21:15:00,102.509804,102.361886,101.159205,101.680897,101.309555,101.273434,101.063900,101.079782,319.915108,319.117995,316.177089,313.639995,311.822767,312.039141,313.882455,315.063229
2025-05-01 21:30:00,99.924015,99.539096,99.823699,99.715193,99.448804,99.536521,99.441532,99.532987,316.205807,314.811680,313.525948,313.338070,309.167262,308.900901,310.925460,312.017391
2025-05-01 21:45:00,103.230054,103.194808,102.524548,102.424108,102.400109,102.498736,102.269218,102.684062,314.744227,312.810756,313.477843,309.977862,308.562656,308.178685,310.037324,309.239360
2025-05-01 22:00:00,104.819105,104.675529,103.628910,103.695195,103.722836,103.663514,104.037636,104.064458,318.151001,317.343085,317.014745,316.393663,317.283487,317.147491,316.953549,318.245676
2025-05-01 22:15:00,103.282202,103.305409,102.049790,102.083131,102.035018,102.463081,102.523045,102.173461,318.819423,319.659181,318.423563,318.334881,319.574125,318.295221,317.552214,318.906490
2025-05-01 22:30:00,101.802073,102.084809,101.306198,101.208860,101.604265,101.649694,101.355154,101.188675,319.156872,319.712437,318.481728,317.982080,318.383609,318.056722,317.311502,316.066040
2025-05-01 22:45:00,104.103935,103.702604,102.604456,102.939995,103.031522,102.754054,102.582875,103.015150,322.181117,320.840123,319.684487,319.190673,318.033193,318.730980,317.843075,315.147994
2025-05-01 23:00:00,102.927422,102.598816,101.850240,101.969366,101.655449,101.559103,101.964432,102.273479,321.998834,321.991424,320.511965,319.170995,319.573455,318.041230,315.989082,313.910842
2025-05-01 23:15:00,100.426119,100.781323,100.511730,100.199947,100.063353,100.423439,100.854693,100.190752,321.296045,321.450427,319.574509,317.831293,316.535854,313.430433,311.618648,311.676490
2025-05-01 23:30:00,101.313547,101.111652,100.525806,100.408955,100.516135,100.845815,100.299278,100.680820,322.060312,320.771548,319.323574,317.490433,315.187660,314.150599,313.005591,313.015741
2025-05-01 23:45:00,96.052268,95.665961,97.225270,97.170992,97.427326,96.820296,97.287991,97.243080,312.481172,308.842779,306.893716,303.073387,297.114816,295.304912,294.886995,294.429565
2025-05-02 00:00:00,103.491065,103.322176,102.327880,102.676402,101.969228,102.545721,102.353205,102.466963,312.184213,309.476144,305.371417,302.499077,298.695779,297.953545,298.413164,300.862680
2025-05-02 00:15:00,103.772916,103.449400,102.763616,102.179998,102.600843,102.648475,102.644327,102.017160,302.824070,299.459475,299.511847,298.162526,299.103568,299.621368,304.172216,305.533006
2025-05-02 00:30:00,105.129992,105.441753,102.494597,102.975504,102.905273,102.907837,102.137320,103.062149,305.894974,305.304170,307.618035,309.823651,313.430871,315.636144,318.273443,322.499415
2025-05-02 00:45:00,105.574840,105.767985,103.949223,103.948690,103.992198,103.387549,103.802986,104.661276,304.925551,304.733299,306.764925,309.342412,313.215351,315.007278,316.856752,321.104514
2025-05-02 01:00:00,106.695497,106.174439,104.140384,104.171725,103.587029,104.371247,105.824852,106.208056,307.467769,307.329339,310.864022,311.188540,312.267431,313.516236,316.962956,317.331875
2025-05-02 01:15:00,103.909472,104.404672,103.525985,102.907069,103.380023,104.240854,104.580763,103.692788,304.538747,305.681879,310.797643,313.408806,316.679989,316.820993,318.492070,321.020631
2025-05-02 01:30:00,104.711546,104.687558,102.676179,103.191401,104.019596,104.248747,103.637841,104.006814,304.210531,304.602987,306.384703,309.896856,312.232821,313.982714,314.438311,319.672811
2025-05-02 01:45:00,106.195450,105.920710,104.902027,106.105480,106.601295,105.930346,106.282803,107.222207,308.485949,311.232717,313.811479,317.257147,322.060411,319.299732,318.303277,322.792632
2025-05-02 02:00:00,102.515040,103.179710,103.967443,104.076047,103.386186,103.648143,104.691094,104.943094,304.337051,305.695067,307.070552,307.697108,310.877660,311.772313,312.213194,313.448856
2025-05-02 02:15:00,103.012402,103.580867,103.416737,102.781586,103.106713,103.957718,104.257262,103.315163,304.560400,305.111384,306.351865,306.850605,309.131452,310.651558,311.903534,314.250555
2025-05-02 02:30:00,102.675190,102.787955,102.677788,103.040134,103.969611,103.964287,103.170265,102.971852,304.412838,304.881170,305.823770,306.165758,308.586113,308.668922,310.516418,313.279725
2025-05-02 02:45:00,102.866395,102.472201,102.977901,103.880341,104.141649,103.132533,102.986573,103.737936,305.799657,304.764603,305.141912,305.376926,307.548301,307.598734,308.967236,307.064172
2025-05-02 03:00:00,102.817279,102.625685,104.061050,104.247017,103.260161,103.130342,103.944709,103.867630,300.031749,299.478464,299.668712,299.816258,299.309547,299.163691,301.895096,299.743043
2025-05-02 03:15:00,105.375015,105.866921,106.099171,105.194378,104.974623,105.753787,105.768256,107.581777,304.684651,305.015554,307.268324,306.223154,307.351336,307.542823,309.605487,306.345469
2025-05-02 03:30:00,105.877268,105.502221,104.870728,104.711991,105.384740,105.307647,106.969783,107.305920,300.020874,297.992894,297.282822,295.918067,295.269785,298.101182,299.873034,292.719926
2025-05-02 03:45:00,106.987730,106.591462,106.539634,107.251647,107.268186,109.057537,109.340898,108.247501,302.490430,301.626148,303.802666,303.918599,305.773493,305.821636,311.719021,308.823857
2025-05-02 04:00:00,106.946739,107.412773,107.459468,107.356183,109.223354,109.415216,108.288133,107.809113,302.632381,302.716354,304.554835,305.772559,306.936143,307.329699,307.982231,310.440194
2025-05-02 04:15:00,107.982492,107.747637,107.158190,108.921801,109.183665,107.952608,107.432394,107.926480,305.688108,304.397006,305.681951,305.091162,303.266057,303.169229,304.382191,300.206586
2025-05-02 04:30:00,105.257049,105.253111,106.524565,106.755910,105.848641,105.250064,105.761379,106.439441,299.842513,298.699628,300.537400,301.065155,302.774217,304.922442,306.052568,307.049792
2025-05-02 04:45:00,100.412307,100.543190,102.936411,102.370760,102.111734,102.399361,103.127783,103.150111,292.031494,289.155805,290.686783,291.206253,293.920468,295.621326,297.818678,296.943301
2025-05-02 05:00:00,101.780570,101.699614,102.493986,102.110315,102.487974,102.848947,102.775820,103.113902,280.325944,277.878734,281.987653,283.521001,288.915568,291.316757,297.160064,299.535911
2025-05-02 05:15:00,102.928741,102.986644,103.958811,104.254037,104.878205,104.717459,105.097097,106.597103,285.504452,286.981513,293.938197,297.167277,301.114208,299.467434,308.278460,311.355710
2025-05-02 05:30:00,100.296633,100.001244,102.101588,102.832143,102.646569,102.751964,104.231342,103.224939,279.868460,279.612608,283.880291,286.792399,290.752434,290.865558,298.835878,303.211178
2025-05-02 05:45:00,101.470471,101.692419,103.836082,103.853309,104.310132,105.683058,104.566969,103.694257,284.743164,286.919349,291.253625,294.141978,297.815088,297.305820,304.826522,308.784332
2025-05-02 06:00:00,105.015060,105.682545,106.747071,107.250424,108.603981,107.429752,106.492022,106.685500,291.978260,296.957475,305.593075,307.137764,308.638656,304.860185,311.966686,315.219714
2025-05-02 06:15:00,99.359912,99.305679,102.230407,102.934228,102.440927,101.739584,101.559628,102.634704,304.521813,306.176886,307.353511,305.747805,306.406223,304.318003,308.922825,307.975089
2025-05-02 06:30:00,101.015757,101.688367,104.395070,103.440416,102.586460,102.478460,103.716783,103.207461,309.419178,311.873390,316.890341,318.079078,320.896151,317.560239,322.081861,326.710527
2025-05-02 06:45:00,102.523013,102.869099,104.168164,103.147218,103.192827,104.327071,103.581426,105.031942,316.386652,315.656483,316.125146,317.362541,318.853871,316.011792,317.985387,317.884789
2025-05-02 07:00:00,111.307336,111.039024,108.242988,108.226144,109.517981,108.684432,109.871144,110.070434,322.100165,323.011377,321.759368,321.871649,321.156641,318.668696,320.962678,319.493623
2025-05-02 07:15:00,112.283338,112.364518,108.928736,109.993187,109.501323,110.639315,110.815200,109.543673,311.299999,309.160378,309.750898,311.726816,312.070559,312.954173,316.044648,315.465024
2025-05-02 07:30:00,105.089816,104.849884,105.780665,105.202521,106.445346,106.529412,105.592221,104.566929,304.310848,302.253811,301.641160,304.757710,306.377099,306.277844,308.710415,308.511171
2025-05-02 07:45:00,105.691888,105.762622,105.715181,107.012220,107.268477,106.240309,105.117628,106.458455,304.200853,304.805075,307.164044,308.524714,309.084280,306.006727,309.006287,308.597068
2025-05-02 08:00:00,104.519972,104.691272,106.102775,106.231912,105.258603,104.255550,105.473294,104.906334,312.509278,313.892599,313.620721,314.165245,312.290505,308.581518,312.185694,308.574852
2025-05-02 08:15:00,107.257383,106.987118,108.326004,107.085895,106.014375,107.329837,106.463056,105.658825,332.744203,333.898298,332.520490,329.558030,322.344018,320.717877,320.364609,316.264358
2025-05-02 08:30:00,105.110267,105.287068,105.231051,104.257756,105.609355,104.879405,104.003489,104.104187,335.261363,336.726772,338.120263,338.562747,341.523801,336.595787,337.690728,336.954572
2025-05-02 08:45:00,102.373156,102.342085,102.326903,103.457947,102.907751,102.020708,102.155929,102.593669,333.463148,332.101514,331.053963,329.997255,325.438061,321.840774,319.845722,315.068182
2025-05-02 09:00:00,103.482063,102.761606,105.073522,104.417929,103.570332,103.593490,103.865196,103.381326,337.155457,336.377808,333.389607,330.209641,323.186536,319.915192,319.004286,318.500609
2025-05-02 09:15:00,103.052775,103.642767,104.738651,103.845882,103.993420,104.215241,103.820954,104.725097,336.072702,336.777366,336.195867,336.981520,335.468416,333.349011,333.306274,333.750429
2025-05-02 09:30:00,101.740207,101.302214,102.095752,102.112084,102.408138,101.991978,102.884921,102.504156,335.228405,334.506061,333.319017,331.564583,326.953010,325.614155,324.797184,323.104834
2025-05-02 09:45:00,102.698978,102.114259,103.472709,103.732620,103.324000,104.171136,103.691515,103.991037,335.581091,334.324531,331.987230,326.652472,322.455011,322.262104,320.557181,320.587661
2025-05-02 10:00:00,103.133935,103.922950,104.223473,103.598914,104.395405,103.902489,104.143971,103.925441,336.557046,334.400767,329.245608,326.330761,323.208814,319.130690,319.624891,320.190536
2025-05-02 10:15:00,103.899069,104.045717,103.688696,104.542137,104.074886,104.325199,104.201613,103.934929,329.271308,323.513617,318.902568,315.457719,313.361072,311.809083,312.446149,309.767205
2025-05-02 10:30:00,105.470924,105.689952,104.965801,104.441007,104.578764,104.511409,103.934960,104.535933,334.031141,328.958348,327.170165,321.396661,319.590281,316.749236,315.490663,313.096412
2025-05-02 10:45:00,101.995878,101.892396,101.163478,101.256042,101.198845,100.750668,101.397031,100.961344,322.069978,319.569751,318.702506,316.513612,315.694015,313.732199,313.075978,312.358964
2025-05-02 11:00:00,99.708547,99.681282,99.767205,99.818594,99.387963,100.254266,99.930659,99.729365,304.982148,301.134757,302.735581,299.143303,298.826909,298.326610,297.715528,297.147455
2025-05-02 11:15:00,94.807109,95.095914,96.823998,96.407281,97.856069,97.473804,97.415378,97.061294,300.443460,300.406157,301.675088,299.916487,303.391070,304.014386,303.962905,307.087418
2025-05-02 11:30:00,91.868104,91.290799,93.046756,94.123491,93.955993,93.805785,93.636025,93.570375,297.447597,295.962444,294.863984,291.561081,290.198602,290.054455,292.922967,292.956276
2025-05-02 11:45:00,94.531566,94.263169,98.011015,97.594796,97.790560,97.451685,97.558693,100.429617,302.772953,301.830753,302.246172,299.970410,302.646649,300.802467,301.109834,307.246978
2025-05-02 12:00:00,94.280349,94.955419,96.232154,96.105075,95.972561,95.989866,99.215043,96.152497,297.568144,297.696889,297.320094,296.102392,298.650103,299.763559,304.788805,309.331345
2025-05-02 12:15:00,93.925637,93.968350,94.378194,94.106223,94.184702,97.414943,94.409922,97.110327,293.740965,288.326670,284.340262,282.872566,283.901948,283.983646,286.394211,288.530696
